file,species,name,original_words,new_words,words_added,sections_expanded,sections_added
"/opt/build/repo/breeds/marine-fish/six-line-wrasse.html","marine-fish","Six-Line Wrasse",1562,3371,1809,5,1
"/opt/build/repo/breeds/marine-fish/watchman-goby.html","marine-fish","Yellow Watchman Goby",1586,3438,1852,5,1
"/opt/build/repo/breeds/marine-fish/yellow-tang.html","marine-fish","Yellow Tang",1574,3383,1809,5,1
"/opt/build/repo/breeds/reptiles/ackie-monitor.html","reptiles","Ackie Monitor",1820,3581,1761,5,1
"/opt/build/repo/breeds/reptiles/african-clawed-frog.html","reptiles","African Clawed Frog",1858,3657,1799,5,1
"/opt/build/repo/breeds/reptiles/african-dwarf-frog.html","reptiles","African Dwarf Frog",1874,3673,1799,5,1
"/opt/build/repo/breeds/reptiles/african-fat-tailed-gecko.html","reptiles","African Fat-Tailed Gecko",1135,2934,1799,5,1
"/opt/build/repo/breeds/reptiles/amazon-tree-boa.html","reptiles","Amazon Tree Boa",1453,3300,1847,5,1
"/opt/build/repo/breeds/reptiles/american-bullfrog.html","reptiles","American Bullfrog",1836,3597,1761,5,1
"/opt/build/repo/breeds/reptiles/anole.html","reptiles","Anole",2022,3745,1723,5,1
"/opt/build/repo/breeds/reptiles/armadillo-lizard.html","reptiles","Armadillo Lizard",1321,3082,1761,5,1
"/opt/build/repo/breeds/reptiles/axolotl.html","reptiles","Axolotl",1791,3514,1723,5,1
"/opt/build/repo/breeds/reptiles/ball-python.html","reptiles","Ball Python",1373,3134,1761,5,1
"/opt/build/repo/breeds/reptiles/bearded-dragon.html","reptiles","Bearded Dragon",1382,3143,1761,5,1
"/opt/build/repo/breeds/reptiles/black-throat-monitor.html","reptiles","Black Throat Monitor",1871,3670,1799,5,1
"/opt/build/repo/breeds/reptiles/blood-python.html","reptiles","Blood Python",1811,3572,1761,5,1
"/opt/build/repo/breeds/reptiles/blue-tongue-skink.html","reptiles","Blue Tongue Skink",1269,3068,1799,5,1
"/opt/build/repo/breeds/reptiles/boa-constrictor.html","reptiles","Boa Constrictor",1296,3057,1761,5,1
"/opt/build/repo/breeds/reptiles/box-turtle.html","reptiles","Box Turtle",1832,3593,1761,5,1
"/opt/build/repo/breeds/reptiles/brazilian-rainbow-boa.html","reptiles","Brazilian Rainbow Boa",1865,3664,1799,5,1
"/opt/build/repo/breeds/reptiles/bull-snake.html","reptiles","Bull Snake (Gopher Snake)",1302,3141,1839,5,1
"/opt/build/repo/breeds/reptiles/burmese-python.html","reptiles","Burmese Python",1818,3579,1761,5,1
"/opt/build/repo/breeds/reptiles/california-kingsnake.html","reptiles","California Kingsnake",1421,3228,1807,5,1
"/opt/build/repo/breeds/reptiles/carpet-python.html","reptiles","Carpet Python",1826,3587,1761,5,1
"/opt/build/repo/breeds/reptiles/chameleon.html","reptiles","Chameleon",1245,2976,1731,5,1
"/opt/build/repo/breeds/reptiles/childrens-python.html","reptiles","Childrens Python",1420,3227,1807,5,1
"/opt/build/repo/breeds/reptiles/chinese-water-dragon.html","reptiles","Chinese Water Dragon",1419,3232,1813,5,1
"/opt/build/repo/breeds/reptiles/corn-snake.html","reptiles","Corn Snake",1239,3000,1761,5,1
"/opt/build/repo/breeds/reptiles/crested-gecko.html","reptiles","Crested Gecko",1327,3088,1761,5,1
"/opt/build/repo/breeds/reptiles/dart-frog.html","reptiles","Dart Frog",1829,3590,1761,5,1
"/opt/build/repo/breeds/reptiles/eastern-newt.html","reptiles","Eastern Newt",1831,3592,1761,5,1
"/opt/build/repo/breeds/reptiles/electric-blue-gecko.html","reptiles","Electric Blue Day Gecko (Lygodactylus williamsi)",1569,3536,1967,5,1
"/opt/build/repo/breeds/reptiles/emerald-tree-boa.html","reptiles","Emerald Tree Boa",1448,3295,1847,5,1
"/opt/build/repo/breeds/reptiles/fire-bellied-newt.html","reptiles","Fire-Bellied Newt",1830,3591,1761,5,1
"/opt/build/repo/breeds/reptiles/fire-bellied-toad.html","reptiles","Fire-Bellied Toad",1833,3594,1761,5,1
"/opt/build/repo/breeds/reptiles/fire-salamander.html","reptiles","Fire Salamander",1833,3594,1761,5,1
"/opt/build/repo/breeds/reptiles/fire-skink.html","reptiles","Fire Skink",1826,3587,1761,5,1
"/opt/build/repo/breeds/reptiles/frilled-dragon.html","reptiles","Frilled Dragon (Frilled Neck Lizard)",1301,3178,1877,5,1
"/opt/build/repo/breeds/reptiles/gargoyle-gecko.html","reptiles","Gargoyle Gecko",1242,3005,1763,5,1
"/opt/build/repo/breeds/reptiles/garter-snake.html","reptiles","Garter Snake",1826,3587,1761,5,1
"/opt/build/repo/breeds/reptiles/giant-day-gecko.html","reptiles","Giant Day Gecko",1295,3094,1799,5,1
"/opt/build/repo/breeds/reptiles/gold-dust-day-gecko.html","reptiles","Gold Dust Day Gecko",1487,3374,1887,5,1
"/opt/build/repo/breeds/reptiles/greek-tortoise.html","reptiles","Greek Tortoise",1831,3592,1761,5,1
"/opt/build/repo/breeds/reptiles/green-iguana.html","reptiles","Green Iguana",1298,3059,1761,5,1
"/opt/build/repo/breeds/reptiles/green-tree-python.html","reptiles","Green Tree Python",1866,3665,1799,5,1
"/opt/build/repo/breeds/reptiles/hermann-tortoise.html","reptiles","Hermann's Tortoise",1817,3578,1761,5,1
"/opt/build/repo/breeds/reptiles/hognose-snake.html","reptiles","Hognose Snake",1816,3577,1761,5,1
"/opt/build/repo/breeds/reptiles/house-gecko.html","reptiles","House Gecko (Mediterranean Gecko)",1182,3019,1837,5,1
"/opt/build/repo/breeds/reptiles/jacksons-chameleon.html","reptiles","Jackson's Chameleon",1813,3574,1761,5,1
"/opt/build/repo/breeds/reptiles/kenyan-sand-boa.html","reptiles","Kenyan Sand Boa",1341,3140,1799,5,1
"/opt/build/repo/breeds/reptiles/king-snake.html","reptiles","King Snake",1157,2918,1761,5,1
"/opt/build/repo/breeds/reptiles/knob-tailed-gecko.html","reptiles","Knob-Tailed Gecko",1396,3203,1807,5,1
"/opt/build/repo/breeds/reptiles/leachianus-gecko.html","reptiles","Leachianus Gecko",1821,3582,1761,5,1
"/opt/build/repo/breeds/reptiles/leopard-gecko.html","reptiles","Leopard Gecko",1366,3127,1761,5,1
"/opt/build/repo/breeds/reptiles/leopard-tortoise.html","reptiles","Leopard Tortoise",1830,3591,1761,5,1
"/opt/build/repo/breeds/reptiles/long-tailed-lizard.html","reptiles","Long-Tailed Lizard",1822,3583,1761,5,1
"/opt/build/repo/breeds/reptiles/map-turtle.html","reptiles","Map Turtle",1818,3579,1761,5,1
"/opt/build/repo/breeds/reptiles/mexican-black-kingsnake.html","reptiles","Mexican Black Kingsnake",1464,3311,1847,5,1
"/opt/build/repo/breeds/reptiles/milk-snake.html","reptiles","Milk Snake",1822,3583,1761,5,1
"/opt/build/repo/breeds/reptiles/monitor-lizard.html","reptiles","Monitor Lizard",1218,2979,1761,5,1
"/opt/build/repo/breeds/reptiles/mourning-gecko.html","reptiles","Mourning Gecko",1254,3015,1761,5,1
"/opt/build/repo/breeds/reptiles/mud-turtle.html","reptiles","Mud Turtle",1831,3592,1761,5,1
"/opt/build/repo/breeds/reptiles/musk-turtle.html","reptiles","Musk Turtle",1822,3583,1761,5,1
"/opt/build/repo/breeds/reptiles/ornate-box-turtle.html","reptiles","Ornate Box Turtle",1867,3666,1799,5,1
"/opt/build/repo/breeds/reptiles/pacman-frog.html","reptiles","Pacman Frog",1841,3602,1761,5,1
"/opt/build/repo/breeds/reptiles/painted-turtle.html","reptiles","Painted Turtle",1835,3596,1761,5,1
"/opt/build/repo/breeds/reptiles/panther-chameleon.html","reptiles","Panther Chameleon",1798,3559,1761,5,1
"/opt/build/repo/breeds/reptiles/pine-snake.html","reptiles","Pine Snake",1830,3591,1761,5,1
"/opt/build/repo/breeds/reptiles/plated-lizard.html","reptiles","Sudan Plated Lizard",1298,3099,1801,5,1
"/opt/build/repo/breeds/reptiles/poison-dart-frog.html","reptiles","Poison Dart Frog",1891,3690,1799,5,1
"/opt/build/repo/breeds/reptiles/rainbow-boa.html","reptiles","Brazilian Rainbow Boa",1328,3127,1799,5,1
"/opt/build/repo/breeds/reptiles/rankins-dragon.html","reptiles","Rankin's Dragon",1806,3567,1761,5,1
"/opt/build/repo/breeds/reptiles/rat-snake.html","reptiles","Rat Snake",1303,3066,1763,5,1
"/opt/build/repo/breeds/reptiles/red-eared-slider.html","reptiles","Red-Eared Slider",1835,3596,1761,5,1
"/opt/build/repo/breeds/reptiles/red-eyed-tree-frog.html","reptiles","Red-Eyed Tree Frog",1863,3662,1799,5,1
"/opt/build/repo/breeds/reptiles/red-footed-tortoise.html","reptiles","Red-Footed Tortoise",1829,3590,1761,5,1
"/opt/build/repo/breeds/reptiles/reticulated-python.html","reptiles","Reticulated Python",1822,3583,1761,5,1
"/opt/build/repo/breeds/reptiles/ring-neck-snake.html","reptiles","Ring-Neck Snake",1824,3585,1761,5,1
"/opt/build/repo/breeds/reptiles/rosy-boa.html","reptiles","Rosy Boa",1807,3568,1761,5,1
"/opt/build/repo/breeds/reptiles/rough-green-snake.html","reptiles","Rough Green Snake",1334,3139,1805,5,1
"/opt/build/repo/breeds/reptiles/russian-tortoise.html","reptiles","Russian Tortoise",1817,3578,1761,5,1
"/opt/build/repo/breeds/reptiles/sailfin-dragon.html","reptiles","Sailfin Dragon (Philippine Sailfin Lizard)",1316,3191,1875,5,1
"/opt/build/repo/breeds/reptiles/satanic-leaf-tailed-gecko.html","reptiles","Satanic Leaf-Tailed Gecko",1430,3277,1847,5,1
"/opt/build/repo/breeds/reptiles/savannah-monitor.html","reptiles","Savannah Monitor",1814,3575,1761,5,1
"/opt/build/repo/breeds/reptiles/schneiders-skink.html","reptiles","Schneider's Skink",1809,3570,1761,5,1
"/opt/build/repo/breeds/reptiles/softshell-turtle.html","reptiles","Softshell Turtle",1822,3583,1761,5,1
"/opt/build/repo/breeds/reptiles/spotted-python.html","reptiles","Spotted Python",1420,3227,1807,5,1
"/opt/build/repo/breeds/reptiles/sulcata-tortoise.html","reptiles","Sulcata Tortoise",1835,3596,1761,5,1
"/opt/build/repo/breeds/reptiles/tegu.html","reptiles","Tegu",1186,2909,1723,5,1
"/opt/build/repo/breeds/reptiles/tiger-salamander.html","reptiles","Tiger Salamander",1831,3592,1761,5,1
"/opt/build/repo/breeds/reptiles/tokay-gecko.html","reptiles","Tokay Gecko",1322,3085,1763,5,1
"/opt/build/repo/breeds/reptiles/tomato-frog.html","reptiles","Tomato Frog",1815,3576,1761,5,1
"/opt/build/repo/breeds/reptiles/tree-frog.html","reptiles","Green Tree Frog",1858,3657,1799,5,1
"/opt/build/repo/breeds/reptiles/uromastyx.html","reptiles","Uromastyx",1202,2925,1723,5,1
"/opt/build/repo/breeds/reptiles/veiled-chameleon.html","reptiles","Veiled Chameleon",1824,3585,1761,5,1
"/opt/build/repo/breeds/reptiles/vine-snake.html","reptiles","Vine Snake",1821,3582,1761,5,1
"/opt/build/repo/breeds/reptiles/western-hognose.html","reptiles","Western Hognose Snake",1468,3315,1847,5,1
"/opt/build/repo/breeds/reptiles/whites-tree-frog.html","reptiles","White's Tree Frog",1870,3669,1799,5,1
"/opt/build/repo/breeds/reptiles/woma-python.html","reptiles","Woma Python",1395,3202,1807,5,1
"/opt/build/repo/breeds/reptiles/wood-turtle.html","reptiles","Wood Turtle",1810,3571,1761,5,1
"/opt/build/repo/breeds/amphibians/african-clawed-frog.html","amphibians","African Clawed Frog",2001,3838,1837,5,1
"/opt/build/repo/breeds/amphibians/african-dwarf-frog.html","amphibians","African Dwarf Frog",2031,3868,1837,5,1
"/opt/build/repo/breeds/amphibians/american-bullfrog.html","amphibians","American Bullfrog",2056,3861,1805,5,1
"/opt/build/repo/breeds/amphibians/axolotl.html","amphibians","Axolotl",1946,3703,1757,5,1
"/opt/build/repo/breeds/amphibians/budgetts-frog.html","amphibians","Budgett's Frog (Hippo Frog)",2087,3964,1877,5,1
"/opt/build/repo/breeds/amphibians/chinese-fire-belly-newt.html","amphibians","Chinese Fire Belly Newt",2081,3958,1877,5,1
"/opt/build/repo/breeds/amphibians/dart-frog.html","amphibians","Dart Frog (Dendrobatidae)",2071,3908,1837,5,1
"/opt/build/repo/breeds/amphibians/eastern-newt.html","amphibians","Eastern Newt",1992,3789,1797,5,1
"/opt/build/repo/breeds/amphibians/fire-bellied-newt.html","amphibians","Fire-Bellied Newt",1998,3795,1797,5,1
"/opt/build/repo/breeds/amphibians/fire-bellied-toad.html","amphibians","Fire-Bellied Toad",2019,3816,1797,5,1
"/opt/build/repo/breeds/amphibians/fire-salamander.html","amphibians","Fire Salamander",2022,3819,1797,5,1
"/opt/build/repo/breeds/amphibians/gray-tree-frog.html","amphibians","Gray Tree Frog",2044,3881,1837,5,1
"/opt/build/repo/breeds/amphibians/green-tree-frog.html","amphibians","American Green Tree Frog",2061,3938,1877,5,1
"/opt/build/repo/breeds/amphibians/pacman-frog.html","amphibians","Pacman Frog (Ceratophrys)",2055,3892,1837,5,1
"/opt/build/repo/breeds/amphibians/red-eyed-tree-frog.html","amphibians","Red-Eyed Tree Frog",2068,3905,1837,5,1
"/opt/build/repo/breeds/amphibians/spring-peeper.html","amphibians","Spring Peeper",2030,3827,1797,5,1
"/opt/build/repo/breeds/amphibians/surinam-toad.html","amphibians","Surinam Toad",1985,3782,1797,5,1
"/opt/build/repo/breeds/amphibians/tiger-salamander.html","amphibians","Tiger Salamander",2019,3816,1797,5,1
"/opt/build/repo/breeds/amphibians/tomato-frog.html","amphibians","Tomato Frog",1995,3792,1797,5,1
"/opt/build/repo/breeds/amphibians/whites-tree-frog.html","amphibians","White's Tree Frog (Dumpy Frog)",2123,4040,1917,5,1
"/opt/build/repo/breeds/small-animals/abyssinian-guinea-pig.html","small-animals","Abyssinian Guinea Pig",1249,3061,1812,5,1
"/opt/build/repo/breeds/small-animals/african-pygmy-hedgehog.html","small-animals","African Pygmy Hedgehog",1391,3255,1864,5,1
"/opt/build/repo/breeds/small-animals/american-guinea-pig.html","small-animals","American Guinea Pig",1470,3282,1812,5,1
"/opt/build/repo/breeds/small-animals/american-rabbit.html","small-animals","American Rabbit",1902,3716,1814,4,2
"/opt/build/repo/breeds/small-animals/angora-rabbit.html","small-animals","Angora Rabbit",1394,3210,1816,5,1
"/opt/build/repo/breeds/small-animals/baldwin-guinea-pig.html","small-animals","Baldwin Guinea Pig",1941,3803,1862,4,2
"/opt/build/repo/breeds/small-animals/californian-rabbit.html","small-animals","Californian Rabbit",1900,3714,1814,4,2
"/opt/build/repo/breeds/small-animals/chinchilla-mutations.html","small-animals","Chinchilla (Color Mutations)",1899,3759,1860,4,2
"/opt/build/repo/breeds/small-animals/chinchilla-standard-gray.html","small-animals","Standard Gray Chinchilla",1899,3759,1860,4,2
"/opt/build/repo/breeds/small-animals/chinchilla.html","small-animals","Chinchilla",1262,2982,1720,5,1
"/opt/build/repo/breeds/small-animals/chinese-hamster.html","small-animals","Chinese Hamster",1201,2967,1766,5,1
"/opt/build/repo/breeds/small-animals/continental-giant.html","small-animals","Continental Giant Rabbit",1943,3804,1861,4,2
"/opt/build/repo/breeds/small-animals/coronet-guinea-pig.html","small-animals","Coronet Guinea Pig",1956,3818,1862,4,2
"/opt/build/repo/breeds/small-animals/degu.html","small-animals","Degu",1825,3591,1766,4,2
"/opt/build/repo/breeds/small-animals/dumbo-rat.html","small-animals","Dumbo Rat",1872,3684,1812,4,2
"/opt/build/repo/breeds/small-animals/dutch-rabbit.html","small-animals","Dutch Rabbit",1903,3717,1814,4,2
"/opt/build/repo/breeds/small-animals/dwarf-campbell.html","small-animals","Campbell's Dwarf Hamster",1919,3780,1861,4,2
"/opt/build/repo/breeds/small-animals/dwarf-hamster.html","small-animals","Dwarf Hamster (Campbell's &amp; Winter White)",1272,3176,1904,5,1
"/opt/build/repo/breeds/small-animals/dwarf-hotot.html","small-animals","Dwarf Hotot Rabbit",1941,3802,1861,4,2
"/opt/build/repo/breeds/small-animals/emperor-scorpion.html","small-animals","Emperor Scorpion",1412,3228,1816,5,1
"/opt/build/repo/breeds/small-animals/english-angora.html","small-animals","English Angora Rabbit",1933,3794,1861,4,2
"/opt/build/repo/breeds/small-animals/english-lop.html","small-animals","English Lop Rabbit",1932,3793,1861,4,2
"/opt/build/repo/breeds/small-animals/fancy-mouse.html","small-animals","Fancy Mouse",1871,3684,1813,4,2
"/opt/build/repo/breeds/small-animals/fancy-rat.html","small-animals","Fancy Rat",1885,3697,1812,4,2
"/opt/build/repo/breeds/small-animals/fennec-fox.html","small-animals","Fennec Fox",1399,3219,1820,5,1
"/opt/build/repo/breeds/small-animals/ferret-albino.html","small-animals","Albino Ferret",1851,3664,1813,4,2
"/opt/build/repo/breeds/small-animals/ferret-sable.html","small-animals","Sable Ferret",1864,3677,1813,4,2
"/opt/build/repo/breeds/small-animals/ferret.html","small-animals","Ferret",1160,2880,1720,5,1
"/opt/build/repo/breeds/small-animals/flemish-giant.html","small-animals","Flemish Giant Rabbit",1347,3135,1788,6,0
"/opt/build/repo/breeds/small-animals/flying-squirrel.html","small-animals","Sugar Glider / Flying Squirrel",1963,3917,1954,4,2
"/opt/build/repo/breeds/small-animals/french-lop.html","small-animals","French Lop Rabbit",1926,3787,1861,4,2
"/opt/build/repo/breeds/small-animals/gerbil.html","small-animals","Gerbil",1815,3581,1766,4,2
"/opt/build/repo/breeds/small-animals/giant-african-land-snail.html","small-animals","Giant African Land Snail",1458,3370,1912,5,1
"/opt/build/repo/breeds/small-animals/hairless-rat.html","small-animals","Hairless Rat",1888,3700,1812,4,2
"/opt/build/repo/breeds/small-animals/harlequin-rabbit.html","small-animals","Harlequin Rabbit",1899,3713,1814,4,2
"/opt/build/repo/breeds/small-animals/hedgehog.html","small-animals","African Pygmy Hedgehog",1158,3000,1842,5,1
"/opt/build/repo/breeds/small-animals/hermit-crab-pet.html","small-animals","Hermit Crab (Land)",1408,3272,1864,5,1
"/opt/build/repo/breeds/small-animals/hissing-cockroach.html","small-animals","Madagascar Hissing Cockroach",1400,3264,1864,5,1
"/opt/build/repo/breeds/small-animals/holland-lop.html","small-animals","Holland Lop Rabbit",1397,3209,1812,5,1
"/opt/build/repo/breeds/small-animals/jersey-wooly.html","small-animals","Jersey Wooly Rabbit",1447,3311,1864,5,1
"/opt/build/repo/breeds/small-animals/lionhead.html","small-animals","Lionhead Rabbit",1203,2969,1766,5,1
"/opt/build/repo/breeds/small-animals/long-haired-hamster.html","small-animals","Long-Haired (Teddy Bear) Hamster",1460,3372,1912,5,1
"/opt/build/repo/breeds/small-animals/mini-lop.html","small-animals","Mini Lop Rabbit",1944,3805,1861,4,2
"/opt/build/repo/breeds/small-animals/mini-rex.html","small-animals","Mini Rex Rabbit",1326,3138,1812,5,1
"/opt/build/repo/breeds/small-animals/mongolian-gerbil.html","small-animals","Mongolian Gerbil",1854,3667,1813,4,2
"/opt/build/repo/breeds/small-animals/mouse.html","small-animals","Pet Mouse",1871,3684,1813,4,2
"/opt/build/repo/breeds/small-animals/netherland-dwarf.html","small-animals","Netherland Dwarf Rabbit",1264,3077,1813,5,1
"/opt/build/repo/breeds/small-animals/new-zealand-white.html","small-animals","New Zealand White Rabbit",1964,3872,1908,4,2
"/opt/build/repo/breeds/small-animals/peruvian-guinea-pig.html","small-animals","Peruvian Guinea Pig",1338,3151,1813,5,1
"/opt/build/repo/breeds/small-animals/polish-rabbit.html","small-animals","Polish Rabbit",1886,3700,1814,4,2
"/opt/build/repo/breeds/small-animals/prairie-dog.html","small-animals","Prairie Dog",1855,3668,1813,4,2
"/opt/build/repo/breeds/small-animals/rat.html","small-animals","Pet Rat",1887,3699,1812,4,2
"/opt/build/repo/breeds/small-animals/rex-guinea-pig.html","small-animals","Rex Guinea Pig",1430,3294,1864,5,1
"/opt/build/repo/breeds/small-animals/rex-rabbit.html","small-animals","Rex Rabbit",1886,3700,1814,4,2
"/opt/build/repo/breeds/small-animals/roborovski-hamster.html","small-animals","Roborovski Hamster",1259,3047,1788,5,1
"/opt/build/repo/breeds/small-animals/short-tailed-opossum.html","small-animals","Short-Tailed Opossum",1392,3208,1816,5,1
"/opt/build/repo/breeds/small-animals/silkie-guinea-pig.html","small-animals","Silkie Guinea Pig",1956,3818,1862,4,2
"/opt/build/repo/breeds/small-animals/skinny-pig.html","small-animals","Skinny Pig (Hairless Guinea Pig)",1290,3242,1952,4,2
"/opt/build/repo/breeds/small-animals/stick-insect.html","small-animals","Stick Insect (Walking Stick)",1458,3370,1912,5,1
"/opt/build/repo/breeds/small-animals/sugar-glider.html","small-animals","Sugar Glider",1174,2950,1776,5,1
"/opt/build/repo/breeds/small-animals/syrian-hamster.html","small-animals","Syrian Hamster (Golden Hamster)",1352,3210,1858,5,1
"/opt/build/repo/breeds/small-animals/tarantula.html","small-animals","Tarantula",1369,3141,1772,5,1
"/opt/build/repo/breeds/small-animals/teddy-guinea-pig.html","small-animals","Teddy Guinea Pig",1275,3090,1815,5,1
"/opt/build/repo/breeds/small-animals/texel-guinea-pig.html","small-animals","Texel Guinea Pig",1954,3816,1862,4,2
"/opt/build/repo/breeds/small-animals/white-crested-guinea-pig.html","small-animals","White Crested Guinea Pig",1992,3901,1909,4,2
"/opt/build/repo/breeds/small-animals/winter-white.html","small-animals","Winter White Dwarf Hamster",1956,3864,1908,4,2
